Compound,Compoundclass,compoundtree
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class71,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class71,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class71,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class72
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class71,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class71,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class71,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class71,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class72,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class72,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class72,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class72,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class72,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class72,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class142,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class142,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class142,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C00410,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class71,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class71,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class71,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class72
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class71,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class71,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class71,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class71,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class72,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class72,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class72,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class72,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class72,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class72,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class144,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class144,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class144,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C01780,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01176,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01176,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01176,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C01176,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class142,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01176,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class142,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C01176,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class142,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C05138,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C05138,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C05138,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C05138,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class142,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C05138,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class142,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C05138,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class142,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C01825,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class26,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01825,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class26,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32
https://www.kegg.jp/entry/C01825,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class26,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C01825,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01825,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C01825,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00003,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00003,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00003,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00003,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C00003,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00003,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00051,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00051,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00051,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00051,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C00051,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00051,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00010,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00010,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00010,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00010,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C00010,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00010,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00032,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00032,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00032,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00032,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C00032,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00032,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00194,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00194,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00194,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00194,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C00194,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00194,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00120,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00120,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00120,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00120,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C00120,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00120,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00018,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00018,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00018,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00018,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C00018,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00018,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00061,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00061,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00061,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00061,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C00061,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00061,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00016,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00016,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00016,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00016,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C00016,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00016,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00101,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00101,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00101,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00101,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C00101,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00101,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00068,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00068,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00068,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00068,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C00068,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00068,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00137,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00137,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00137,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class31,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00137,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class31,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class32
https://www.kegg.jp/entry/C00137,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class31,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39
https://www.kegg.jp/entry/C00137,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class39,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00134,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class54,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00134,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class54,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class54
https://www.kegg.jp/entry/C00134,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class58,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00134,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class58,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class54
https://www.kegg.jp/entry/C00134,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class58,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class59
https://www.kegg.jp/entry/C00134,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class58,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C00134,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class58,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class156
https://www.kegg.jp/entry/C00134,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class59,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00134,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class59,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class54
https://www.kegg.jp/entry/C00134,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00134,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class156,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00134,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class156,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C00041,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class54,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00041,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class54,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class54
https://www.kegg.jp/entry/C00041,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class55,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00041,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class55,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class54
https://www.kegg.jp/entry/C00041,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class55,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class57
https://www.kegg.jp/entry/C00041,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class55,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C00041,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class55,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class156
https://www.kegg.jp/entry/C00041,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class57,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00041,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class57,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class54
https://www.kegg.jp/entry/C00041,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class57,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C00041,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class57,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class156
https://www.kegg.jp/entry/C00041,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00041,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class156,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00041,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class156,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C00053,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00053,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C00053,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class66
https://www.kegg.jp/entry/C00053,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class64,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65
https://www.kegg.jp/entry/C00053,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class65,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
